key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
abandoned:railway,rail,abandoned:railway=rail,,abandonat: ferrocarril	=	carril,abandonado:ferrocarril	=	carril,135695,,15,,135612,0,68,,Yes,2,abandonat: ferrocarril,carril,abandonado:ferrocarril,carril,13429
abandoned:railway,station,,,abandonat: ferrocarril	=	estació,abandonado:ferrocarril	=	estación,,,,,,,,,,,abandonat: ferrocarril,estació,abandonado:ferrocarril,estación,13430
abutters,industrial,,,confina amb	=	industrial,colinda con	=	industrial,,,,,,,,,,,confina amb,industrial,colinda con,industrial,13432
abutters,mixed,,,confina amb	=	barrejat,colinda con	=	mezclado,,,,,,,,,,,confina amb,barrejat,colinda con,mezclado,13433
abutters,residential,abutters=residential,,confina amb	=	Residencial,colinda con	=	Residencial,64329,,24,,64269,0,36,,Yes,,confina amb,Residencial,colinda con,Residencial,13431
abutters,retail,,,confina amb	=	venda minorista,colinda con	=	venta minorista,,,,,,,,,,,confina amb,venda minorista,colinda con,venta minorista,13434
access,agricultural,access=agricultural,,accés	=	agrícola,acceso	=	agrícola,113525,,3014,,110473,0,38,,Yes,11,accés,agrícola,acceso,agrícola,13441
access,bdouble,,,accés	=	bdoble,acceso	=	bdoble,,,,,,,,,,,accés,bdoble,acceso,bdoble,13447
access,customers,access=customers,,accés	=	clients,acceso	=	clientes,1832032,0,221409,0,1597796,0,12827,0,Yes,42,accés,clients,acceso,clientes,13437
access,delivery,access=delivery,,accés	=	entrega,acceso	=	entrega,24874,,6640,,18210,,24,,Yes,10,accés,entrega,acceso,entrega,13446
access,designated,access=designated,,accés	=	designat,acceso	=	designado,20859,,647,,19958,,254,,Yes,7,accés,designat,acceso,designado,13444
access,destination,access=destination,,accés	=	destinació,acceso	=	destino,484557,,33761,0,450315,0,481,,Yes,14,accés,destinació,acceso,destino,13440
access,discouraged,,,accés	=	desanimat,acceso	=	desanimado,,,,,,,,,,,accés,desanimat,acceso,desanimado,13448
access,dismount,,,accés	=	desmuntar,acceso	=	desmontar,,,,,,,,,,,accés,desmuntar,acceso,desmontar,13449
access,employees,,,accés	=	empleats,acceso	=	empleados,,,,,,,,,,,accés,empleats,acceso,empleados,13450
access,exclusion_zone,,,accés	=	Zona d'exclusió,acceso	=	Zona de exclusión,,,,,,,,,,,accés,Zona d'exclusió,acceso,Zona de exclusión,13460
access,forestry,access=forestry,,accés	=	silvicultura,acceso	=	silvicultura,104455,,3283,,101170,0,2,,Yes,11,accés,silvicultura,acceso,silvicultura,13442
access,licence,,,accés	=	llicència,acceso	=	licencia,,,,,,,,,,,accés,llicència,acceso,licencia,13452
access,license,,,accés	=	llicència,acceso	=	licencia,,,,,,,,,,,accés,llicència,acceso,licencia,13453
access,military,access=military,,,,13721,,1032,,12668,,21,,Yes,3,,,,,9845
access,no,access=no,,accés	=	no,acceso	=	no,1057126,0,231074,0,823112,0,2940,0,Yes,49,accés,no,acceso,no,13438
access,official,,,accés	=	oficial,acceso	=	oficial,,,,,,,,,,,accés,oficial,acceso,oficial,13454
access,permissive,access=permissive,,accés	=	permissiu,acceso	=	permisivo,950126,0,315583,0,632455,0,2088,0,Yes,21,accés,permissiu,acceso,permisivo,13439
access,permit,access=permit,,accés	=	permís,acceso	=	permiso,168492,,36725,0,130791,0,976,0,Yes,16,accés,permís,acceso,permiso,13443
access,private,access=private,,accés	=	privat,acceso	=	privado,17108263,0,1842318,0,15242078,0,23867,0,Yes,41,accés,privat,acceso,privado,13435
access,public,,,accés	=	públic,acceso	=	público,,,,,,,,,,,accés,públic,acceso,público,13455
access,residents,,,accés	=	residents,acceso	=	residentes,,,,,,,,,,,accés,residents,acceso,residentes,13456
access,restricted,,,accés	=	restringit,acceso	=	restringido,,,,,,,,,,,accés,restringit,acceso,restringido,13457
access,students,,,accés	=	estudiants,acceso	=	estudiantes,,,,,,,,,,,accés,estudiants,acceso,estudiantes,13451
access,unknown,access=unknown,,accés	=	desconegut,acceso	=	desconocido,41306,,3727,,37097,,482,,Yes,1,accés,desconegut,acceso,desconocido,13445
access,use_sidepath,,,accés	=	utilitzar camí lateral,acceso	=	usar camino lateral,,,,,,,,,,,accés,utilitzar camí lateral,acceso,usar camino lateral,13458
access,variable,,,accés	=	variable,acceso	=	variable,,,,,,,,,,,accés,variable,acceso,variable,13459
access,yes,access=yes,,accés	=	sí,acceso	=	sí,2529690,0,776626,0,1734711,0,18353,0,Yes,48,accés,sí,acceso,sí,13436
access:citizenship,двухбуквенный_код_страны_по_ISO-3166-1,,,accés:ciutadania	=	двухбуквенный код страны ISO-3166-1,acceso:ciudadanía	=	двухбуквенный код страны по ISO-3166-1,,,,,,,,,,,accés:ciutadania,двухбуквенный код страны ISO-3166-1,acceso:ciudadanía,двухбуквенный код страны по ISO-3166-1,13461
access:delivery,no,access:delivery=no,,accés:lliurament	=	no,acceso:entrega	=	no,51870,,50551,0,1319,,,,No,,accés:lliurament,no,acceso:entrega,no,13462
access:roof,no,access:roof=no,,accés: sostre	=	no,acceso: techo	=	no,38415,,318,,37891,,206,,No,1,accés: sostre,no,acceso: techo,no,13463
access_control,full,access_control=full,,,,10740,,14,,10724,,2,,Yes,,,,,,12525
access_control,partial,access_control=partial,,,,10737,,,,10737,,,,Yes,1,,,,,12529
accuracy,10,accuracy=10,,nivell_administrador	=	*,precisión	=	*,41064,,124,,40940,,,,No,,nivell_administrador,*,precisión,*,13464
accuracy:meters,10,accuracy:meters=10,,precisió	=	*,precisión: metros	=	*,26333,,,,26261,,72,,No,,precisió,*,precisión: metros,*,13466
accuracy:meters,21,accuracy:meters=21,,edifici:ruian:tipus	=	*,precisión: metros	=	*,43681,,,,42369,,1312,0,No,,edifici:ruian:tipus,*,precisión: metros,*,13465
accuracy:meters,22,accuracy:meters=22,,precisió: metres	=	*,precisión: metros	=	*,18383,,,,17854,,529,,No,,precisió: metres,*,precisión: metros,*,13468
accuracy:meters,25,,,precisió: metres	=	*,precisión: metros	=	*,,,,,,,,,,,precisió: metres,*,precisión: metros,*,13469
accuracy:meters,26,accuracy:meters=26,,precisió: metres	=	*,precisión: metros	=	*,20891,,,,20337,,554,,No,,precisió: metres,*,precisión: metros,*,13467
actuator,electric_motor,,,solenoide	=	motor elèctric,solenoide	=	motor eléctrico,,,,,,,,,,,solenoide,motor elèctric,solenoide,motor eléctrico,13473
actuator,hydraulic_cylinder,,,solenoide	=	Cilindre hidràulic,solenoide	=	Cilindro hidráulico,,,,,,,,,,,solenoide,Cilindre hidràulic,solenoide,Cilindro hidráulico,13470
actuator,manual,,,solenoide	=	manual,solenoide	=	manual,,,,,,,,,,,solenoide,manual,solenoide,manual,13472
actuator,pneumatic_cylinder,,,solenoide	=	cilindre pneumàtic,solenoide	=	cilindro neumático,,,,,,,,,,,solenoide,cilindre pneumàtic,solenoide,cilindro neumático,13471
addr.source:housenumber,survey,,,addr.source:nombre de casa	=	enquesta,addr.source:numero de casa	=	encuesta,,,,,,,,,,,addr.source:nombre de casa,enquesta,addr.source:numero de casa,encuesta,13544
addr.source:street,survey,,,direcció.font:carrer	=	enquesta,dirección.fuente:calle	=	encuesta,,,,,,,,,,,direcció.font:carrer,enquesta,dirección.fuente:calle,encuesta,13545
addr:TW:dataset,120044,addr:TW:dataset=120044,,,,808346,0,808340,3,6,,,,No,,,,,,400
addr:TW:dataset,137998,addr:TW:dataset=137998,,ngbe: codi	=	*,dirección:TW:conjunto de datos	=	*,1186760,0,1186729,0,31,,,,Yes,,ngbe: codi,*,dirección:TW:conjunto de datos,*,13538
addr:TW:dataset,155472,addr:TW:dataset=155472,,,,1104203,0,1104202,4,1,,,,No,,,,,,317
addr:TW:dataset,157463,addr:TW:dataset=157463,,,,93297,,93296,0,1,,,,No,,,,,,2069
addr:TW:dataset,157547,addr:TW:dataset=157547,,,,207180,,207180,0,,,,,No,,,,,,1113
addr:TW:dataset,157689,addr:TW:dataset=157689,,,,999883,0,999753,0,130,,,,No,,,,,,341
addr:TW:dataset,157705,addr:TW:dataset=157705,,,,210649,,210646,0,3,,,,No,,,,,,1089
addr:TW:dataset,160248,addr:TW:dataset=160248,,,,1222159,0,1222151,0,8,,,,No,,,,,,292
addr:TW:dataset,166201,addr:TW:dataset=166201,,,,276862,,276859,1,3,,,,No,,,,,,878
addr:TW:dataset,168887,addr:TW:dataset=168887,,,,1936522,0,1936511,0,11,,,,No,,,,,,188
addr:TW:dataset,170727,addr:TW:dataset=170727,,,,461703,,461660,0,43,,,,No,,,,,,576
addr:TW:dataset,170847,addr:TW:dataset=170847,,,,327449,,327445,0,4,,,,No,,,,,,761
addr:TW:dataset,170852,addr:TW:dataset=170852,,,,39675,,39675,0,,,,,No,,,,,,3948
addr:TW:dataset,172873,addr:TW:dataset=172873,,,,196980,,196978,0,2,,,,No,,,,,,1158
addr:block,*,addr:block=*,,espècies	=	*,dirección: bloque	=	*,23666,,100,,23561,,5,,No,,espècies,*,dirección: bloque,*,13474
addr:block:en,Block 1,addr:block:en=Block 1,,,,25255,,2226,,23025,,4,,No,,,,,,5689
addr:block:en,Block␣1,,,adreça: bloc:	=	Bloc␣1,dirección:bloque:es	=	Bloque␣1,,,,,,,,,,,adreça: bloc:,Bloc␣1,dirección:bloque:es,Bloque␣1,13476
addr:block_number,1,addr:block_number=1,,sostre:nivells	=	*,dirección:número_de_bloque	=	*,18797,,5888,,12770,,139,,No,,sostre:nivells,*,dirección:número_de_bloque,*,13475
addr:block_number,2,addr:block_number=2,,,,12973,,3483,,9416,,74,,No,,,,,,10403
addr:block_number,3,addr:block_number=3,,,,10894,,2757,,8077,,60,,No,,,,,,12355
addr:city,'s-Gravenhage,addr:city='s-Gravenhage,,,,310490,,309634,0,838,,18,,No,,,,,,798
addr:city,*,,,direcció: bloc	=	*,dirección:ciudad	=	*,,,,,,,,,,,direcció: bloc,*,dirección:ciudad,*,13483
addr:city:ar,الــوادي,addr:city:ar=الــوادي,,,,19459,,,,19459,,,,No,,,,,,7133
addr:city:de,Bozen,addr:city:de=Bozen,,,,11585,,11510,,75,,,,No,,,,,,11604
addr:city:en,10th of Rammadan City,addr:city:en=10th of Rammadan City,,,,73305,,71533,0,1762,,10,,No,,,,,,2499
addr:city:en,October␣Gardens␣City,,,direcció:ciutat:ca	=	Octubre␣Jardins␣Ciutat,dirección:ciudad:es	=	Octubre␣Jardines␣Ciudad,,,,,,,,,,,direcció:ciutat:ca,Octubre␣Jardins␣Ciutat,dirección:ciudad:es,Octubre␣Jardines␣Ciudad,13484
addr:city:it,Bolzano,addr:city:it=Bolzano,,direcció:ciutat:it	=	Bolzano,dirección:ciudad:it	=	Bolzano,11572,,11502,,70,,,,No,,direcció:ciutat:it,Bolzano,dirección:ciudad:it,Bolzano,13485
addr:city:simc,918123,addr:city:simc=0918123,,,,122845,,7094,,115239,0,512,,No,,,,,,1686
addr:community,Nima,addr:community=Nima,,direcció:comunitat	=	nima,dirección:comunidad	=	nima,14149,,4894,,8728,,527,,No,,direcció:comunitat,nima,dirección:comunidad,nima,13487
addr:conscriptionnumber,1,addr:conscriptionnumber=1,,,,15799,,12422,,3329,,48,,No,,,,,,8618
addr:conscriptionnumber,9,,,comptador_de_passos	=	*,dirección: número de conscripción	=	*,,,,,,,,,,,comptador_de_passos,*,dirección: número de conscripción,*,13488
addr:contact,yes,addr:contact=yes,,,,10343,,9044,,1190,,109,,No,,,,,,12966
addr:country,*,,,direcció:ciutat	=	*,dirección: país	=	*,,,,,,,,,,,direcció:ciutat,*,dirección: país,*,13489
addr:country,AE,addr:country=AE,,,,126251,,126110,0,138,,3,,No,1,,,,,1657
addr:county,Stafford County,addr:county=Stafford County,,,,15143,,65,,15076,,2,,No,,,,,,8963
addr:county,Tuttlingen,,,adreça: comtat	=	Tuttlingen,dirección: condado	=	Tuttlingen,,,,,,,,,,,adreça: comtat,Tuttlingen,dirección: condado,Tuttlingen,13491
addr:county,Washington,addr:county=Washington,,,,40907,,2,,40875,,30,,No,,,,,,3848
addr:county,Washoe,addr:county=Washoe,,,,164220,,8390,,155797,0,33,,No,,,,,,1338
addr:district,*,,,direcció: país	=	*,dirección: distrito	=	*,,,,,,,,,,,direcció: país,*,dirección: distrito,*,13492
addr:district,26 de Octubre,addr:district=26 de Octubre,,,,21152,,21152,0,,,,,No,,,,,,6611
addr:district,龜山區,addr:district=龜山區,,,,92372,,92103,0,258,,11,,No,,,,,,2086
addr:district:en,Al Agouza,addr:district:en=Al Agouza,,,,16533,,16049,0,484,,,,No,,,,,,8232
addr:district:en,Western␣Al␣Omraneya,,,adreça:districte:ca	=	Occidental␣Al␣Omraneia,dirección:distrito:es	=	Occidental␣Al␣Omraneya,,,,,,,,,,,adreça:districte:ca,Occidental␣Al␣Omraneia,dirección:distrito:es,Occidental␣Al␣Omraneya,13494
addr:division,Kawempe,addr:division=Kawempe,,direcció:divisió	=	Kawempe,dirección:división	=	Kawempe,18859,,10,,18845,,4,,No,,direcció:divisió,Kawempe,dirección:división,Kawempe,13495
addr:division,Rajshahi,addr:division=Rajshahi,,,,10371,,,,10367,,4,,No,,,,,,12936
addr:flats,1-2,addr:flats=1-2,,adreça: pisos	=	*,dirección: pisos	=	*,87213,,57149,0,30041,,23,,No,,adreça: pisos,*,dirección: pisos,*,13496
addr:flats,1-20,addr:flats=1-20,,,,13170,,12991,,179,,,,No,,,,,,10241
addr:flats,1-3,addr:flats=1-3,,,,20161,,12341,,7813,,7,,No,,,,,,6895
addr:flats,1-4,addr:flats=1-4,,,,14480,,9765,,4705,,10,,No,,,,,,9362
addr:flats,A;B,addr:flats=A;B,,,,10967,,6048,,4919,,,,No,,,,,,12262
addr:floor,0,addr:floor=0,,,,15853,,14907,0,848,,98,,No,,,,,,8588
addr:floor,Floor␣1,,,adreça:pis	=	Pis␣1,dirección:piso	=	Piso␣1,,,,,,,,,,,adreça:pis,Pis␣1,dirección:piso,Piso␣1,13498
addr:floor,Floor␣2,,,adreça:pis	=	Pis␣2,dirección:piso	=	Piso␣2,,,,,,,,,,,adreça:pis,Pis␣2,dirección:piso,Piso␣2,13499
addr:hamlet,*,,,adreça:pis	=	*,dirección: aldea	=	*,,,,,,,,,,,adreça:pis,*,dirección: aldea,*,13500
addr:hamlet,三和里,addr:hamlet=三和里,,,,20174,,20166,0,8,,,,No,,,,,,6893
addr:housenumber,0,addr:housenumber=0,,,,10876,,7802,,3068,,6,,No,,,,,,12384
addr:inclusion,actual,addr:inclusion=actual,,direcció: inclusió	=	actual,dirección: inclusión	=	actual,367902,,4285,,363602,0,15,,No,3,direcció: inclusió,actual,dirección: inclusión,actual,13502
addr:inclusion,estimate,addr:inclusion=estimate,,direcció: inclusió	=	estimar,dirección: inclusión	=	estimar,218997,,487,,218509,0,1,,No,3,direcció: inclusió,estimar,dirección: inclusión,estimar,13503
addr:inclusion,potential,addr:inclusion=potential,,direcció: inclusió	=	potencial,dirección: inclusión	=	potencial,26727,,10256,,16470,,1,,No,3,direcció: inclusió,potencial,dirección: inclusión,potencial,13504
addr:interpolation,all,addr:interpolation=all,,direcció:interpolació	=	tots,dirección:interpolación	=	todos,25639,,1504,,24124,,11,,No,7,direcció:interpolació,tots,dirección:interpolación,todos,13507
addr:interpolation,even,addr:interpolation=even,,direcció:interpolació	=	fins i tot,dirección:interpolación	=	incluso,1273726,0,3195,,1270519,0,12,,No,7,direcció:interpolació,fins i tot,dirección:interpolación,incluso,13506
addr:interpolation,odd,addr:interpolation=odd,,direcció:interpolació	=	estrany,dirección:interpolación	=	extraño,1275100,0,2598,,1272491,0,11,,No,7,direcció:interpolació,estrany,dirección:interpolación,extraño,13505
addr:municipality,Aabenraa,addr:municipality=Aabenraa,,,,30211,,30211,0,,,,,No,,,,,,4938
addr:municipality,Vordingborg,,,direcció: municipi	=	Vordingborg,dirección: municipio	=	Vordingborg,,,,,,,,,,,direcció: municipi,Vordingborg,dirección: municipio,Vordingborg,13510
addr:neighbourhood,*,,,adreça: número de casa	=	*,dirección: barrio	=	*,,,,,,,,,,,adreça: número de casa,*,dirección: barrio,*,13512
addr:neighbourhood,1,addr:neighbourhood=1,,,,362191,,359210,0,2919,,62,,No,,,,,,706
addr:nostreet,yes,addr:nostreet=yes,,direcció: sense carrer	=	sí,dirección: sin calle	=	sí,70976,,15269,0,55699,,8,,No,,direcció: sense carrer,sí,dirección: sin calle,sí,13513
addr:place,*,,,direcció: barri	=	*,dirección:lugar	=	*,,,,,,,,,,,direcció: barri,*,dirección:lugar,*,13514
addr:place,المجاورة 1,addr:place=المجاورة 1,,,,15892,,15886,0,6,,,,No,,,,,,8571
addr:place:en,Area A,addr:place:en=Area A,,,,10252,,10252,,,,,,No,,,,,,13082
addr:postcode,*,,,adreça:lloc	=	*,dirección: código postal	=	*,,,,,,,,,,,adreça:lloc,*,dirección: código postal,*,13515
addr:postcode,05-092,addr:postcode=05-092,,,,10764,,739,,10022,,3,,No,,,,,,12505
addr:postcode,100,addr:postcode=100,,,,75873,,75541,0,318,,14,,No,,,,,,2425
addr:postcode:source,*,,,adreça: codi postal	=	*,dirección: código postal: fuente	=	*,,,,,,,,,,,adreça: codi postal,*,dirección: código postal: fuente,*,13516
addr:postcode:source,"Date de la Poșta Română, publicate sub Licența pentru Guvernare Deschisă v1.0 la http://date.gov.ro/organization/posta-romana","addr:postcode:source=Date de la Poșta Română, publicate sub Licența pentru Guvernare Deschisă v1.0 la http://date.gov.ro/organization/posta-romana",,,,94111,,73862,0,20205,,44,,No,,,,,,2053
addr:province,*,,,adreça: codi postal: font	=	*,dirección: provincia	=	*,,,,,,,,,,,adreça: codi postal: font,*,dirección: provincia,*,13517
addr:province,AB,addr:province=AB,,,,55137,,13979,0,41117,,41,,No,,,,,,3077
addr:province:en,*,,,direcció: província	=	*,dirección:provincia:es	=	*,,,,,,,,,,,direcció: província,*,dirección:provincia:es,*,13518
addr:province:en,Al Beheira,addr:province:en=Al Beheira,,,,33732,,33732,0,,,,,No,,,,,,4502
addr:region,*,,,adreça:província:ca	=	*,dirección: región	=	*,,,,,,,,,,,adreça:província:ca,*,dirección: región,*,13519
addr:region,Farg'ona Viloyati,addr:region=Farg'ona Viloyati,,,,28839,,419,,28418,,2,,No,,,,,,5105
addr:source,Gatineau.ca/donneesouvertes 08Aug2015,addr:source=Gatineau.ca/donneesouvertes 08Aug2015,,,,57120,,6156,,50961,,3,,No,,,,,,3002
addr:source,NRW-Atlas,addr:source=NRW-Atlas,,,,13660,,404,,13256,,,,No,,,,,,9895
addr:state,*,,,direcció: regió	=	*,dirección: estado	=	*,,,,,,,,,,,direcció: regió,*,dirección: estado,*,13520
addr:state,AK,addr:state=AK,,,,15293,,8674,,6367,,252,,No,1,,,,,8877
addr:street,*,,,direcció: estat	=	*,dirección: calle	=	*,,,,,,,,,,,direcció: estat,*,dirección: calle,*,13530
addr:street,1 Maja,addr:street=1 Maja,,,,21998,,5710,,16278,,10,,No,,,,,,6393
addr:street,民生路,addr:street=民生路,,,,17960,,17744,0,212,,4,,No,,,,,,7676
addr:street:en,Omar Ibn Al Khatab Street,addr:street:en=Omar Ibn Al Khatab Street,,,,13256,,13243,,13,,,,No,,,,,,10166
addr:street:en,Street 1,addr:street:en=Street 1,,,,10749,,5710,,5039,,,,No,,,,,,12519
addr:street:en,Street 2,addr:street:en=Street 2,,,,11010,,5843,,5167,,,,No,,,,,,12216
addr:street:en,Street 3,addr:street:en=Street 3,,,,10435,,5376,,5059,,,,No,,,,,,12863
addr:street:prefix,East,addr:street:prefix=East,,,,15070,,57,,14986,,27,,No,,,,,,9008
addr:street:prefix,North,addr:street:prefix=North,,,,130124,,91,,129907,0,126,,No,,,,,,1618
addr:street:prefix,South,addr:street:prefix=South,,,,195500,,132,,195297,0,71,,No,,,,,,1162
addr:street:prefix,West,addr:street:prefix=West,,,,138641,,173,,138350,0,118,,No,,,,,,1541
addr:street:sym_ul,10898,addr:street:sym_ul=10898,,,,21106,,8122,,12984,,,,No,,,,,,6625
addr:street:sym_ul,11139,addr:street:sym_ul=11139,,,,11323,,3800,,7522,,1,,No,,,,,,11884
addr:street:sym_ul,14834,addr:street:sym_ul=14834,,,,15900,,4945,,10954,,1,,No,,,,,,8567
addr:street:sym_ul,17011,addr:street:sym_ul=17011,,,,18685,,5901,,12783,,1,,No,,,,,,7413
addr:street:sym_ul,20254,addr:street:sym_ul=20254,,,,18630,,6523,,12107,,,,No,,,,,,7435
addr:street:sym_ul,21970,addr:street:sym_ul=21970,,voltatge: primari	=	*,dirección:calle:sym_ul	=	*,17616,,6455,,11158,,3,,No,,voltatge: primari,*,dirección:calle:sym_ul,*,13531
addr:street:sym_ul,3839,addr:street:sym_ul=03839,,,,17489,,5691,,11795,,3,,No,,,,,,7863
addr:street:sym_ul,5635,addr:street:sym_ul=05635,,,,14625,,6485,,8138,,2,,No,,,,,,9277
addr:street:sym_ul,8828,addr:street:sym_ul=08828,,,,10651,,3362,,7287,,2,,No,,,,,,12629
addr:street:sym_ul,9546,addr:street:sym_ul=09546,,,,10761,,3279,,7481,,1,,No,,,,,,12509
addr:street:type,Avenue,addr:street:type=Avenue,,adreça:carrer:tipus	=	Avinguda,dirección:calle:tipo	=	Avenida,310639,,5790,,304679,0,170,,No,,adreça:carrer:tipus,Avinguda,dirección:calle:tipo,Avenida,13532
addr:street:type,Place,addr:street:type=Place,,,,24524,,488,,24023,,13,,No,,,,,,5835
addr:street:type,Street,addr:street:type=Street,,,,133980,,5017,,128846,0,117,,No,,,,,,1588
addr:streetnumber,1,addr:streetnumber=1,,,,41551,,20735,0,20724,,92,,No,,,,,,3789
addr:streetnumber,10,addr:streetnumber=10,,,,33494,,16757,0,16708,,29,,No,,,,,,4528
addr:streetnumber,9,,,adreça: número de conscripció	=	*,dirección:número de calle	=	*,,,,,,,,,,,adreça: número de conscripció,*,dirección:número de calle,*,13533
addr:subdistrict,*,,,direcció: carrer	=	*,dirección:subdistrito	=	*,,,,,,,,,,,direcció: carrer,*,dirección:subdistrito,*,13534
addr:subdistrict,Olaines pagasts,addr:subdistrict=Olaines pagasts,,,,11511,,6489,,5021,,1,,No,,,,,,11688
addr:subdistrict:en,*,,,direcció:subdistricte	=	*,dir:subdistrito:es	=	*,,,,,,,,,,,direcció:subdistricte,*,dir:subdistrito:es,*,13535
addr:subdistrict:en,Al Agamy,addr:subdistrict:en=Al Agamy,,,,17859,,17859,0,,,,,No,,,,,,7717
addr:suburb,*,,,dir:subdistricte:ca	=	*,dirección:suburbio	=	*,,,,,,,,,,,dir:subdistricte:ca,*,dirección:suburbio,*,13536
addr:suburb,Centro,addr:suburb=Centro,,,,86441,,41409,0,44600,,432,,No,,,,,,2199
addr:town,*,,,direcció:suburbi	=	*,dirección: ciudad	=	*,,,,,,,,,,,direcció:suburbi,*,dirección: ciudad,*,13537
addr:type,water,,,adreça: tipus	=	aigua,dirección: tipo	=	agua,,,,,,,,,,,adreça: tipus,aigua,dirección: tipo,agua,13539
addr:unit,*,,,adreça: ciutat	=	*,dirección: unidad	=	*,,,,,,,,,,,adreça: ciutat,*,dirección: unidad,*,13540
addr:unit,1,addr:unit=1,,,,521023,,486427,0,34478,,118,,No,,,,,,537
addr:unit,A,addr:unit=A,,,,101615,,70119,0,31340,,156,,No,,,,,,1945
addr:village,Gumare,addr:village=Gumare,,adreça:poble	=	Gumaré,dirección:pueblo	=	Gumaré,10276,,26,,10250,,,,No,,adreça:poble,Gumaré,dirección:pueblo,Gumaré,13541
addr:ward,Mbagala,addr:ward=Mbagala,,adreça: sala	=	Mbagala,dirección: sala	=	Mbagala,10226,,180,,10028,,18,,No,,adreça: sala,Mbagala,dirección: sala,Mbagala,13543
addr:ward,Mbagala kuu,addr:ward=Mbagala kuu,,,,13020,,5,,12966,,49,,No,,,,,,10365
addr:ward,Mbagala␣kuu,,,adreça: sala	=	Mbagala␣kuu,dirección: sala	=	Mbagala␣kuu,,,,,,,,,,,adreça: sala,Mbagala␣kuu,dirección: sala,Mbagala␣kuu,13542
admin_level,1,,,nivell d'administrador	=	*,nivel de administrador	=	*,,,,,,,,,,,nivell d'administrador,*,nivel de administrador,*,13555
admin_level,2,admin_level=2,,,,36263,,805,,35055,,403,,Yes,17,,,,,4246
admin_level,aboriginal_land,,,nivell d'administrador	=	terra aborigen,nivel de administrador	=	tierra aborigen,,,,,,,,,,,nivell d'administrador,terra aborigen,nivel de administrador,tierra aborigen,13557
admin_type:PH,barangay,admin_type:PH=barangay,,,,20004,,19373,0,14,,617,,Yes,,,,,,6944
advertising,billboard,advertising=billboard,,publicitat	=	cartellera,publicidad	=	cartelera,104727,,97138,0,7588,,1,,Yes,11,publicitat,cartellera,publicidad,cartelera,13558
advertising,board,advertising=board,,publicitat	=	junta,publicidad	=	junta,22996,,22882,0,112,,2,,Yes,5,publicitat,junta,publicidad,junta,13561
advertising,column,advertising=column,,publicitat	=	columna,publicidad	=	columna,28640,,28023,0,617,,,,Yes,16,publicitat,columna,publicidad,columna,13559
advertising,flag,,,publicitat	=	bandera,publicidad	=	bandera,,,,,,,,,,,publicitat,bandera,publicidad,bandera,13562
advertising,funding_sign,,,publicitat	=	senyal de finançament,publicidad	=	señal de financiación,,,,,,,,,,,publicitat,senyal de finançament,publicidad,señal de financiación,13567
advertising,poster_box,advertising=poster_box,,publicitat	=	poster_box,publicidad	=	poster_box,29652,,28650,0,1002,,,,Yes,10,publicitat,poster_box,publicidad,poster_box,13560
advertising,screen,,,publicitat	=	pantalla,publicidad	=	pantalla,,,,,,,,,,,publicitat,pantalla,publicidad,pantalla,13565
advertising,sculpture,,,publicitat	=	escultura,publicidad	=	escultura,,,,,,,,,,,publicitat,escultura,publicidad,escultura,13563
advertising,sign,,,publicitat	=	signe,publicidad	=	signo,,,,,,,,,,,publicitat,signe,publicidad,signo,13568
advertising,tarp,,,publicitat	=	lona,publicidad	=	lona,,,,,,,,,,,publicitat,lona,publicidad,lona,13564
advertising,totem,advertising=totem,,publicitat	=	tòtem,publicidad	=	tótem,13652,,13327,,305,,20,,Yes,8,publicitat,tòtem,publicidad,tótem,13569
