key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
addr:subdistrict,*,,,direcció: carrer	=	*,dirección:subdistrito	=	*,,,,,,,,,,,direcció: carrer,*,dirección:subdistrito,*,13534
addr:subdistrict,Olaines pagasts,addr:subdistrict=Olaines pagasts,,,,11511,0.0,6489,0.0,5021,0.0,1,0.0,No,0,,,,,11688
addr:subdistrict:en,*,,,direcció:subdistricte	=	*,dir:subdistrito:es	=	*,,,,,,,,,,,direcció:subdistricte,*,dir:subdistrito:es,*,13535
addr:subdistrict:en,Al Agamy,addr:subdistrict:en=Al Agamy,,,,17859,0.0,17859,0.0001,0,0.0,0,0.0,No,0,,,,,7717
addr:suburb,*,,,dir:subdistricte:ca	=	*,dirección:suburbio	=	*,,,,,,,,,,,dir:subdistricte:ca,*,dirección:suburbio,*,13536
addr:suburb,Centro,addr:suburb=Centro,,,,86441,0.0,41409,0.0002,44600,0.0,432,0.0,No,0,,,,,2199
addr:town,*,,,direcció:suburbi	=	*,dirección: ciudad	=	*,,,,,,,,,,,direcció:suburbi,*,dirección: ciudad,*,13537
addr:TW:dataset,120044,addr:TW:dataset=120044,,,,808346,0.0001,808340,3,6,0.0,0,0.0,No,0,,,,,400
addr:TW:dataset,137998,addr:TW:dataset=137998,,,,1186760,0.0001,1186729,0.0043,31,0.0,0,0.0,Yes,0,,,,,303
addr:TW:dataset,137998,,,ngbe: codi	=	*,dirección:TW:conjunto de datos	=	*,,,,,,,,,,,ngbe: codi,*,dirección:TW:conjunto de datos,*,13538
addr:TW:dataset,155472,addr:TW:dataset=155472,,,,1104203,0.0001,1104202,4,1,0.0,0,0.0,No,0,,,,,317
addr:TW:dataset,157463,addr:TW:dataset=157463,,,,93297,0.0,93296,0.0003,1,0.0,0,0.0,No,0,,,,,2069
addr:TW:dataset,157547,addr:TW:dataset=157547,,,,207180,0.0,207180,0.0008,0,0.0,0,0.0,No,0,,,,,1113
addr:TW:dataset,157689,addr:TW:dataset=157689,,,,999883,0.0001,999753,0.0037,130,0.0,0,0.0,No,0,,,,,341
addr:TW:dataset,157705,addr:TW:dataset=157705,,,,210649,0.0,210646,0.0008,3,0.0,0,0.0,No,0,,,,,1089
addr:TW:dataset,160248,addr:TW:dataset=160248,,,,1222159,0.0001,1222151,0.0045,8,0.0,0,0.0,No,0,,,,,292
addr:TW:dataset,166201,addr:TW:dataset=166201,,,,276862,0.0,276859,1,3,0.0,0,0.0,No,0,,,,,878
addr:TW:dataset,168887,addr:TW:dataset=168887,,,,1936522,0.0002,1936511,0.0071,11,0.0,0,0.0,No,0,,,,,188
addr:TW:dataset,170727,addr:TW:dataset=170727,,,,461703,0.0,461660,0.0017,43,0.0,0,0.0,No,0,,,,,576
addr:TW:dataset,170847,addr:TW:dataset=170847,,,,327449,0.0,327445,0.0012,4,0.0,0,0.0,No,0,,,,,761
addr:TW:dataset,170852,addr:TW:dataset=170852,,,,39675,0.0,39675,0.0001,0,0.0,0,0.0,No,0,,,,,3948
addr:TW:dataset,172873,addr:TW:dataset=172873,,,,196980,0.0,196978,0.0007,2,0.0,0,0.0,No,0,,,,,1158
addr:type,water,,,adreça: tipus	=	aigua,dirección: tipo	=	agua,,,,,,,,,,,adreça: tipus,aigua,dirección: tipo,agua,13539
addr:unit,1,addr:unit=1,,,,521023,0.0,486427,0.0018,34478,0.0,118,0.0,No,0,,,,,537
addr:unit,*,,,adreça: ciutat	=	*,dirección: unidad	=	*,,,,,,,,,,,adreça: ciutat,*,dirección: unidad,*,13540
addr:unit,A,addr:unit=A,,,,101615,0.0,70119,0.0003,31340,0.0,156,0.0,No,0,,,,,1945
addr:village,Gumare,addr:village=Gumare,,,,10276,0.0,26,0.0,10250,0.0,0,0.0,No,0,,,,,13049
addr:village,Gumare,,,adreça:poble	=	Gumaré,dirección:pueblo	=	Gumaré,,,,,,,,,,,adreça:poble,Gumaré,dirección:pueblo,Gumaré,13541
addr:ward,Mbagala,addr:ward=Mbagala,,,,10226,0.0,180,0.0,10028,0.0,18,0.0,No,0,,,,,13108
addr:ward,Mbagala,,,adreça: sala	=	Mbagala,dirección: sala	=	Mbagala,,,,,,,,,,,adreça: sala,Mbagala,dirección: sala,Mbagala,13543
addr:ward,Mbagala kuu,addr:ward=Mbagala kuu,,,,13020,0.0,5,0.0,12966,0.0,49,0.0,No,0,,,,,10365
addr:ward,Mbagala␣kuu,,,adreça: sala	=	Mbagala␣kuu,dirección: sala	=	Mbagala␣kuu,,,,,,,,,,,adreça: sala,Mbagala␣kuu,dirección: sala,Mbagala␣kuu,13542
addr.source:housenumber,survey,,,addr.source:nombre de casa	=	enquesta,addr.source:numero de casa	=	encuesta,,,,,,,,,,,addr.source:nombre de casa,enquesta,addr.source:numero de casa,encuesta,13544
addr.source:street,survey,,,direcció.font:carrer	=	enquesta,dirección.fuente:calle	=	encuesta,,,,,,,,,,,direcció.font:carrer,enquesta,dirección.fuente:calle,encuesta,13545
admin_level,1,,,nivell d'administrador	=	*,nivel de administrador	=	*,,,,,,,,,,,nivell d'administrador,*,nivel de administrador,*,13555
admin_level,2,admin_level=2,,,,36263,0.0,805,0.0,35055,0.0,403,0.0,Yes,17,,,,,4246
admin_level,aboriginal_land,,,nivell d'administrador	=	terra aborigen,nivel de administrador	=	tierra aborigen,,,,,,,,,,,nivell d'administrador,terra aborigen,nivel de administrador,tierra aborigen,13557
admin_type:PH,barangay,admin_type:PH=barangay,,,,20004,0.0,19373,0.0001,14,0.0,617,0.0,Yes,0,,,,,6944
advertising,billboard,advertising=billboard,,,,104727,0.0,97138,0.0004,7588,0.0,1,0.0,Yes,11,,,,,1902
advertising,billboard,,,publicitat	=	cartellera,publicidad	=	cartelera,,,,,,,,,,,publicitat,cartellera,publicidad,cartelera,13558
advertising,board,advertising=board,,,,22996,0.0,22882,0.0001,112,0.0,2,0.0,Yes,5,,,,,6168
advertising,board,,,publicitat	=	junta,publicidad	=	junta,,,,,,,,,,,publicitat,junta,publicidad,junta,13561
advertising,column,advertising=column,,,,28640,0.0,28023,0.0001,617,0.0,0,0.0,Yes,16,,,,,5138
advertising,column,,,publicitat	=	columna,publicidad	=	columna,,,,,,,,,,,publicitat,columna,publicidad,columna,13559
advertising,flag,,,publicitat	=	bandera,publicidad	=	bandera,,,,,,,,,,,publicitat,bandera,publicidad,bandera,13562
advertising,funding_sign,,,publicitat	=	senyal de finançament,publicidad	=	señal de financiación,,,,,,,,,,,publicitat,senyal de finançament,publicidad,señal de financiación,13567
advertising,poster_box,advertising=poster_box,,,,29652,0.0,28650,0.0001,1002,0.0,0,0.0,Yes,10,,,,,5016
advertising,poster_box,,,publicitat	=	poster_box,publicidad	=	poster_box,,,,,,,,,,,publicitat,poster_box,publicidad,poster_box,13560
advertising,screen,,,publicitat	=	pantalla,publicidad	=	pantalla,,,,,,,,,,,publicitat,pantalla,publicidad,pantalla,13565
advertising,sculpture,,,publicitat	=	escultura,publicidad	=	escultura,,,,,,,,,,,publicitat,escultura,publicidad,escultura,13563
advertising,sign,,,publicitat	=	signe,publicidad	=	signo,,,,,,,,,,,publicitat,signe,publicidad,signo,13568
advertising,tarp,,,publicitat	=	lona,publicidad	=	lona,,,,,,,,,,,publicitat,lona,publicidad,lona,13564
advertising,totem,advertising=totem,,,,13652,0.0,13327,0.0,305,0.0,20,0.0,Yes,8,,,,,9900
advertising,totem,,,publicitat	=	tòtem,publicidad	=	tótem,,,,,,,,,,,publicitat,tòtem,publicidad,tótem,13569
advertising,wall_painting,,,publicitat	=	pintura mural,publicidad	=	pintura mural,,,,,,,,,,,publicitat,pintura mural,publicidad,pintura mural,13566
aerialway,cable_car,,,via aèria	=	Telefèric,vía aérea	=	Teleférico,,,,,,,,,,,via aèria,Telefèric,vía aérea,Teleférico,13583
aerialway,canopy,,,via aèria	=	pavelló,vía aérea	=	pabellón,,,,,,,,,,,via aèria,pavelló,vía aérea,pabellón,13579
aerialway,chair_lift,,,via aèria	=	telecadira,vía aérea	=	telesilla,,,,,,,,,,,via aèria,telecadira,vía aérea,telesilla,13584
aerialway,drag_lift,,,via aèria	=	ascensor d'arrossegament,vía aérea	=	ascensor de arrastre,,,,,,,,,,,via aèria,ascensor d'arrossegament,vía aérea,ascensor de arrastre,13573
aerialway,gondola,,,via aèria	=	góndola,vía aérea	=	góndola,,,,,,,,,,,via aèria,góndola,vía aérea,góndola,13576
aerialway,goods,,,via aèria	=	béns,vía aérea	=	bienes,,,,,,,,,,,via aèria,béns,vía aérea,bienes,13575
aerialway,j-bar,,,via aèria	=	j-barra,vía aérea	=	j-barra,,,,,,,,,,,via aèria,j-barra,vía aérea,j-barra,13577
aerialway,magic_carpet,,,via aèria	=	catifa màgica,vía aérea	=	alfombra mágica,,,,,,,,,,,via aèria,catifa màgica,vía aérea,alfombra mágica,13572
aerialway,mixed_lift,,,via aèria	=	aixecament mixt,vía aérea	=	levantamiento mixto,,,,,,,,,,,via aèria,aixecament mixt,vía aérea,levantamiento mixto,13578
aerialway,platter,,,via aèria	=	plat,vía aérea	=	plato,,,,,,,,,,,via aèria,plat,vía aérea,plato,13580
aerialway,pylon,aerialway=pylon,,,,139265,0.0,139222,0.0005,42,0.0,1,0.0,Yes,8,,,,,1533
aerialway,pylon,,,via aèria	=	piló,vía aérea	=	pilón,,,,,,,,,,,via aèria,piló,vía aérea,pilón,13570
aerialway,rope_tow,,,via aèria	=	remolc de corda,vía aérea	=	remolque de cuerda,,,,,,,,,,,via aèria,remolc de corda,vía aérea,remolque de cuerda,13581
aerialway,ropetow,,,via aèria	=	remolc de corda,vía aérea	=	remolque de cuerda,,,,,,,,,,,via aèria,remolc de corda,vía aérea,remolque de cuerda,13582
aerialway,station,aerialway=station,,,,35624,0.0,31023,0.0001,4572,0.0,29,0.0,Yes,17,,,,,4311
aerialway,station,,,via aèria	=	estació,vía aérea	=	estación,,,,,,,,,,,via aèria,estació,vía aérea,estación,13571
aerialway,t-bar,,,via aèria	=	barra a T,vía aérea	=	barra en T,,,,,,,,,,,via aèria,barra a T,vía aérea,barra en T,13574
aerialway,zip_line,,,via aèria	=	tirolesa,vía aérea	=	tirolesa,,,,,,,,,,,via aèria,tirolesa,vía aérea,tirolesa,13585
aerialway:drag_lift,j-bar,,,via aèria: elevador d'arrossegament	=	j-barra,vía aérea: elevador de arrastre	=	j-barra,,,,,,,,,,,via aèria: elevador d'arrossegament,j-barra,vía aérea: elevador de arrastre,j-barra,13587
aerialway:drag_lift,platter,,,via aèria: elevador d'arrossegament	=	plat,vía aérea: elevador de arrastre	=	plato,,,,,,,,,,,via aèria: elevador d'arrossegament,plat,vía aérea: elevador de arrastre,plato,13588
aerialway:drag_lift,t-bar,,,via aèria: elevador d'arrossegament	=	barra a T,vía aérea: elevador de arrastre	=	barra en T,,,,,,,,,,,via aèria: elevador d'arrossegament,barra a T,vía aérea: elevador de arrastre,barra en T,13586
aerodrome:type,airfield,,,aeròdrom: tipus	=	aeròdrom,aeródromo:tipo	=	aeródromo,,,,,,,,,,,aeròdrom: tipus,aeròdrom,aeródromo:tipo,aeródromo,13589
aerodrome:type,gliding,,,aeròdrom: tipus	=	lliscant,aeródromo:tipo	=	deslizándose,,,,,,,,,,,aeròdrom: tipus,lliscant,aeródromo:tipo,deslizándose,13590
aerodrome:type,international,,,aeròdrom: tipus	=	internacional,aeródromo:tipo	=	internacional,,,,,,,,,,,aeròdrom: tipus,internacional,aeródromo:tipo,internacional,13591
aerodrome:type,military,,,aeròdrom: tipus	=	militar,aeródromo:tipo	=	militar,,,,,,,,,,,aeròdrom: tipus,militar,aeródromo:tipo,militar,13592
aerodrome:type,private,,,aeròdrom: tipus	=	privat,aeródromo:tipo	=	privado,,,,,,,,,,,aeròdrom: tipus,privat,aeródromo:tipo,privado,13593
aerodrome:type,regional,,,aeròdrom: tipus	=	regional,aeródromo:tipo	=	regional,,,,,,,,,,,aeròdrom: tipus,regional,aeródromo:tipo,regional,13594
aerospace:product,robot,,,aeroespacial: producte	=	robot,aeroespacial: producto	=	robot,,,,,,,,,,,aeroespacial: producte,robot,aeroespacial: producto,robot,13597
aerospace:product,rocket,,,aeroespacial: producte	=	coet,aeroespacial: producto	=	cohete,,,,,,,,,,,aeroespacial: producte,coet,aeroespacial: producto,cohete,13595
aerospace:product,spacecraft_propulsion,,,aeroespacial: producte	=	propulsió de naus espacials,aeroespacial: producto	=	propulsión de naves espaciales,,,,,,,,,,,aeroespacial: producte,propulsió de naus espacials,aeroespacial: producto,propulsión de naves espaciales,13596
aeroway,aerodrome,aeroway=aerodrome,,,,45910,0.0,23429,0.0001,21067,0.0,1414,0.0001,Yes,25,,,,,3546
aeroway,aerodrome,,,via aèria	=	aeròdrom,vía aérea	=	aeródromo,,,,,,,,,,,via aèria,aeròdrom,vía aérea,aeródromo,13603
aeroway,aircraft_crossing,,,via aèria	=	encreuament d'avions,vía aérea	=	cruce de aviones,,,,,,,,,,,via aèria,encreuament d'avions,vía aérea,cruce de aviones,13614
aeroway,airport,,,via aèria	=	aeroport,vía aérea	=	aeropuerto,,,,,,,,,,,via aèria,aeroport,vía aérea,aeropuerto,13608
aeroway,airstrip,,,via aèria	=	pista d'aterratge,vía aérea	=	pista de aterrizaje,,,,,,,,,,,via aèria,pista d'aterratge,vía aérea,pista de aterrizaje,13622
aeroway,airtanker_base,,,via aèria	=	base d'avió cisterna,vía aérea	=	base de avión cisterna,,,,,,,,,,,via aèria,base d'avió cisterna,vía aérea,base de avión cisterna,13609
aeroway,apron,aeroway=apron,,,,47124,0.0,5,0.0,46173,0.0,946,0.0001,Yes,18,,,,,3479
aeroway,apron,,,via aèria	=	davantal,vía aérea	=	delantal,,,,,,,,,,,via aèria,davantal,vía aérea,delantal,13604
aeroway,arresting_gear,,,via aèria	=	equip d'arrest,vía aérea	=	equipo de arresto,,,,,,,,,,,via aèria,equip d'arrest,vía aérea,equipo de arresto,13615
aeroway,fuel,,,via aèria	=	combustible,vía aérea	=	combustible,,,,,,,,,,,via aèria,combustible,vía aérea,combustible,13612
aeroway,gate,aeroway=gate,,,,20004,0.0,20002,0.0001,2,0.0,0,0.0,Yes,13,,,,,6945
aeroway,gate,,,via aèria	=	porta,vía aérea	=	portón,,,,,,,,,,,via aèria,porta,vía aérea,portón,13607
aeroway,gate/Archived_proposal,,,via aèria	=	porta/proposta arxivada,vía aérea	=	puerta/propuesta archivada,,,,,,,,,,,via aèria,porta/proposta arxivada,vía aérea,puerta/propuesta archivada,13626
aeroway,hangar,aeroway=hangar,,,,71123,0.0,0,0.0,70833,0.0001,290,0.0,Yes,7,,,,,2553
aeroway,hangar,,,via aèria	=	hangar,vía aérea	=	hangar,,,,,,,,,,,via aèria,hangar,vía aérea,hangar,13602
aeroway,helipad,aeroway=helipad,,,,67138,0.0,9015,0.0,58015,0.0001,108,0.0,Yes,22,,,,,2674
aeroway,helipad,,,via aèria	=	heliport,vía aérea	=	helipuerto,,,,,,,,,,,via aèria,heliport,vía aérea,helipuerto,13601
aeroway,heliport,,,via aèria	=	heliport,vía aérea	=	helipuerto,,,,,,,,,,,via aèria,heliport,vía aérea,helipuerto,13617
aeroway,highway_strip,,,via aèria	=	franja de carretera,vía aérea	=	franja de carretera,,,,,,,,,,,via aèria,franja de carretera,vía aérea,franja de carretera,13616
aeroway,holding_position,aeroway=holding_position,,,,39143,0.0,37857,0.0001,1286,0.0,0,0.0,Yes,5,,,,,3995
aeroway,holding_position,,,via aèria	=	holding_position,vía aérea	=	holding_position,,,,,,,,,,,via aèria,holding_position,vía aérea,holding_position,13606
aeroway,holding_position_line,,,via aèria	=	línia de posició d'espera,vía aérea	=	línea de posición de espera,,,,,,,,,,,via aèria,línia de posició d'espera,vía aérea,línea de posición de espera,13618
aeroway,jet_bridge,aeroway=jet_bridge,,,,12000,0.0,1,0.0,11999,0.0,0,0.0,Yes,2,,,,,11216
aeroway,jet_bridge,,,via aèria	=	pont de raig,vía aérea	=	puente de chorro,,,,,,,,,,,via aèria,pont de raig,vía aérea,puente de chorro,13625
aeroway,landingpad,,,via aèria	=	pista d'aterratge,vía aérea	=	pista de aterrizaje,,,,,,,,,,,via aèria,pista d'aterratge,vía aérea,pista de aterrizaje,13623
aeroway,launch_complex,,,via aèria	=	complex de llançament,vía aérea	=	complejo de lanzamiento,,,,,,,,,,,via aèria,complex de llançament,vía aérea,complejo de lanzamiento,13613
aeroway,launchpad,,,via aèria	=	plataforma de llançament,vía aérea	=	plataforma de lanzamiento,,,,,,,,,,,via aèria,plataforma de llançament,vía aérea,plataforma de lanzamiento,13624
aeroway,marking,,,via aèria	=	qualificació,vía aérea	=	calificación,,,,,,,,,,,via aèria,qualificació,vía aérea,calificación,13610
aeroway,navigationaid,aeroway=navigationaid,,,,222124,0.0,221573,0.0008,544,0.0,7,0.0,Yes,5,,,,,1038
aeroway,navigationaid,,,via aèria	=	Ajuda a la navegació,vía aérea	=	Ayuda a la navegación,,,,,,,,,,,via aèria,Ajuda a la navegació,vía aérea,Ayuda a la navegación,13605
aeroway,papi,,,via aèria	=	papi,vía aérea	=	papi,,,,,,,,,,,via aèria,papi,vía aérea,papi,13620
aeroway,parking_position,aeroway=parking_position,,,,116640,0.0,45631,0.0002,70879,0.0001,130,0.0,Yes,9,,,,,1762
aeroway,parking_position,,,via aèria	=	estacionament_posició,vía aérea	=	estacionamiento_posición,,,,,,,,,,,via aèria,estacionament_posició,vía aérea,estacionamiento_posición,13599
aeroway,runway,aeroway=runway,,,,65552,0.0,1,0.0,65468,0.0001,83,0.0,Yes,23,,,,,2728
aeroway,runway,,,via aèria	=	pista,vía aérea	=	pista,,,,,,,,,,,via aèria,pista,vía aérea,pista,13600
aeroway,spaceport,,,via aèria	=	port espacial,vía aérea	=	puerto espacial,,,,,,,,,,,via aèria,port espacial,vía aérea,puerto espacial,13627
aeroway,stopway,,,via aèria	=	parada,vía aérea	=	parada,,,,,,,,,,,via aèria,parada,vía aérea,parada,13621
aeroway,taxilane,aeroway=taxilane,,,,17655,0.0,4,0.0,17651,0.0,0,0.0,Yes,1,,,,,7794
aeroway,taxilane,,,via aèria	=	Carril de Taxi,vía aérea	=	Carril de Taxi,,,,,,,,,,,via aèria,Carril de Taxi,vía aérea,Carril de Taxi,13611
aeroway,taxiway,aeroway=taxiway,,,,282364,0.0,1,0.0,282196,0.0002,167,0.0,Yes,24,,,,,862
aeroway,taxiway,,,via aèria	=	carrer de rodatge,vía aérea	=	calle de rodaje,,,,,,,,,,,via aèria,carrer de rodatge,vía aérea,calle de rodaje,13598
aeroway,terminal,aeroway=terminal,,,,10132,0.0,519,0.0,9168,0.0,445,0.0,Yes,13,,,,,13236
aeroway,terminal,,,via aèria	=	Terminal,vía aérea	=	Terminal,,,,,,,,,,,via aèria,Terminal,vía aérea,Terminal,13628
aeroway,tower,,,via aèria	=	torre,vía aérea	=	torre,,,,,,,,,,,via aèria,torre,vía aérea,torre,13629
aeroway,windsock,,,via aèria	=	màniga de vent,vía aérea	=	manga de viento,,,,,,,,,,,via aèria,màniga de vent,vía aérea,manga de viento,13619
age,mature,age=mature,,,,43959,0.0,43944,0.0002,15,0.0,0,0.0,No,0,,,,,3666
age,mature,,,anys	=	madur,años	=	maduro,,,,,,,,,,,anys,madur,años,maduro,13631
age,semi-mature,age=semi-mature,,,,36096,0.0,36096,0.0001,0,0.0,0,0.0,No,0,,,,,4266
age,semi-mature,,,anys	=	semi-madur,años	=	semi-maduro,,,,,,,,,,,anys,semi-madur,años,semi-maduro,13630
age,young,age=young,,,,23306,0.0,23290,0.0001,13,0.0,3,0.0,No,0,,,,,6081
age,young,,,anys	=	jove,años	=	joven,,,,,,,,,,,anys,jove,años,joven,13632
agricultural,no,agricultural=no,,,,42421,0.0,1278,0.0,41132,0.0,11,0.0,No,4,,,,,3736
agricultural,no,,,agrícola	=	no,agrícola	=	no,,,,,,,,,,,agrícola,no,agrícola,no,13633
agricultural,yes,agricultural=yes,,,,36356,0.0,743,0.0,35525,0.0,88,0.0,Yes,4,,,,,4236
agricultural,yes,,,agrícola	=	sí,agrícola	=	sí,,,,,,,,,,,agrícola,sí,agrícola,sí,13634
air_conditioning,no,air_conditioning=no,,,,16876,0.0,12505,0.0,4106,0.0,265,0.0,No,0,,,,,8074
air_conditioning,yes,air_conditioning=yes,,,,104536,0.0,66072,0.0002,36380,0.0,2084,0.0002,No,0,,,,,1905
air_conditioning,yes,,,aire condicionat	=	sí,aire acondicionado	=	sí,,,,,,,,,,,aire condicionat,sí,aire acondicionado,sí,13635
airmark,beacon,,,marca aèria	=	Far,marca aérea	=	Faro,,,,,,,,,,,marca aèria,Far,marca aérea,Faro,13636
ale_supply,limited,,,subministrament de cervesa	=	limitat,suministro de cerveza	=	limitado,,,,,,,,,,,subministrament de cervesa,limitat,suministro de cerveza,limitado,13637
allotments,plot,allotments=plot,,,,41362,0.0,550,0.0,39808,0.0,1004,0.0001,Yes,1,,,,,3808
allotments,plot,,,assignacions	=	gràfic,asignaciones	=	gráfico,,,,,,,,,,,assignacions,gràfic,asignaciones,gráfico,13638
alt_name,Kentucky Fried Chicken,alt_name=Kentucky Fried Chicken,,,,12180,0.0,7025,0.0,5145,0.0,10,0.0,No,1,,,,,11026
amenity,administration,,,amenitat/servei	=	administració,amenidad/servicio	=	administración,,,,,,,,,,,amenitat/servei,administració,amenidad/servicio,administración,13780
amenity,advertising,,,amenitat/servei	=	publicitat,amenidad/servicio	=	publicidad,,,,,,,,,,,amenitat/servei,publicitat,amenidad/servicio,publicidad,13937
amenity,air_filling,,,amenitat/servei	=	omplert d'aire,amenidad/servicio	=	llenado de aire,,,,,,,,,,,amenitat/servei,omplert d'aire,amenidad/servicio,llenado de aire,13905
amenity,alm,,,amenitat/servei	=	almoina,amenidad/servicio	=	limosna,,,,,,,,,,,amenitat/servei,almoina,amenidad/servicio,limosna,13904
amenity,ambulance_station,,,amenitat/servei	=	estació d'ambulància,amenidad/servicio	=	estación de ambulancia,,,,,,,,,,,amenitat/servei,estació d'ambulància,amenidad/servicio,estación de ambulancia,13869
amenity,animal_boarding,,,amenitat/servei	=	allotjament_d'animals,amenidad/servicio	=	alojamiento_de_animales,,,,,,,,,,,amenitat/servei,allotjament_d'animals,amenidad/servicio,alojamiento_de_animales,13750
amenity,animal_breeding,amenity=animal_breeding,,,,12232,0.0,1616,0.0,10473,0.0,143,0.0,Yes,6,,,,,10984
amenity,animal_breeding,,,amenitat/servei	=	cria_d'animals,amenidad/servicio	=	cría_de_animales,,,,,,,,,,,amenitat/servei,cria_d'animals,amenidad/servicio,cría_de_animales,13730
amenity,animal_effluent_disposal,,,amenitat/servei	=	eliminació d'efluents animals,amenidad/servicio	=	eliminación de efluentes animales,,,,,,,,,,,amenitat/servei,eliminació d'efluents animals,amenidad/servicio,eliminación de efluentes animales,13852
amenity,animal_hitch,,,amenitat/servei	=	enganxi d'animals,amenidad/servicio	=	enganche de animales,,,,,,,,,,,amenitat/servei,enganxi d'animals,amenidad/servicio,enganche de animales,13856
amenity,animal_shelter,,,amenitat/servei	=	refugi d'animals,amenidad/servicio	=	refugio de animales,,,,,,,,,,,amenitat/servei,refugi d'animals,amenidad/servicio,refugio de animales,13734
amenity,animal_training,,,amenitat/servei	=	entrenament d'animals,amenidad/servicio	=	entrenamiento de animales,,,,,,,,,,,amenitat/servei,entrenament d'animals,amenidad/servicio,entrenamiento de animales,13858
amenity,archive,,,amenitat/servei	=	arxiu,amenidad/servicio	=	archivo,,,,,,,,,,,amenitat/servei,arxiu,amenidad/servicio,archivo,13794
amenity,arts_centre,amenity=arts_centre,,,,27404,0.0,13168,0.0,13743,0.0,493,0.0,Yes,23,,,,,5312
amenity,arts_centre,,,amenitat/servei	=	centre_de_les_arts,amenidad/servicio	=	centro_de_las_artes,,,,,,,,,,,amenitat/servei,centre_de_les_arts,amenidad/servicio,centro_de_las_artes,13703
